NSR:Quay:66515,159112,MOR:Quay:9025915002854801
NSR:Quay:66517,159114,MOR:Quay:9025915048581599
NSR:Quay:66517,159114,MOR:Quay:9025915048581501
NSR:Quay:66518,159115,MOR:Quay:9025915048614402
NSR:Quay:66518,159115,MOR:Quay:9025915048614499
NSR:Quay:66522,159118,MOR:Quay:9025915048620899
NSR:Quay:66522,159118,MOR:Quay:9025915048620801
NSR:Quay:66528,159121,MOR:Quay:9025915054862001
NSR:Quay:66528,159121,MOR:Quay:9025915054862099
NSR:Quay:66529,159122,MOR:Quay:9025915054568702
NSR:Quay:66529,159122,MOR:Quay:9025915054568799
NSR:Quay:66533,159124,MOR:Quay:9025915076901599
NSR:Quay:66533,159124,MOR:Quay:9025915076901501
NSR:Quay:66534,159125,MOR:Quay:9025915076735599
NSR:Quay:66534,159125,MOR:Quay:9025915076735501
NSR:Quay:66536,159128,MOR:Quay:9025915014801202
NSR:Quay:66536,159128,MOR:Quay:9025915014801299
NSR:Quay:66541,159129,MOR:Quay:9025915011808999
NSR:Quay:66541,159129,MOR:Quay:9025915011808902
NSR:Quay:66537,159130,MOR:Quay:9025915014126201
NSR:Quay:66537,159130,MOR:Quay:9025915014126299
NSR:Quay:66542,159131,MOR:Quay:9025915011173499
NSR:Quay:66542,159131,MOR:Quay:9025915011173401
NSR:Quay:66555,159139,MOR:Quay:9025915054566801
NSR:Quay:66555,159139,MOR:Quay:9025915054566899
NSR:Quay:66543,159143,MOR:Quay:9025915020551499
NSR:Quay:66558,159144,MOR:Quay:9025915054576201
NSR:Quay:66558,159144,MOR:Quay:9025915054576299
NSR:Quay:66538,159146,MOR:Quay:9025915048605499
NSR:Quay:66538,159146,MOR:Quay:9025915048605401
NSR:Quay:66547,159147,MOR:Quay:9025915039442001
NSR:Quay:66547,159147,MOR:Quay:9025915039442099
NSR:Quay:66540,159148,MOR:Quay:9025915048616702
NSR:Quay:66540,159148,MOR:Quay:9025915048616799
NSR:Quay:66548,159149,MOR:Quay:9025915039854002
NSR:Quay:66548,159149,MOR:Quay:9025915039854099
NSR:Quay:66550,159151,MOR:Quay:9025915071653901
NSR:Quay:66550,159151,MOR:Quay:9025915071653999
NSR:Quay:66553,159153,MOR:Quay:9025915004823799
NSR:Quay:66553,159153,MOR:Quay:9025915004823702
NSR:Quay:66554,159154,MOR:Quay:9025915004011902
NSR:Quay:66554,159154,MOR:Quay:9025915004011999
NSR:Quay:66556,159156,MOR:Quay:9025915032030399
NSR:Quay:66556,159156,MOR:Quay:9025915032030301
NSR:Quay:66565,159159,MOR:Quay:9025915057533099
NSR:Quay:66565,159159,MOR:Quay:9025915057533002
NSR:Quay:66559,159160,MOR:Quay:9025915002508299
NSR:Quay:66559,159160,MOR:Quay:9025915002508201
NSR:Quay:66566,159162,MOR:Quay:9025915057525801
NSR:Quay:66566,159162,MOR:Quay:9025915057525899
NSR:Quay:66560,159161,MOR:Quay:9025915002855599
NSR:Quay:66560,159161,MOR:Quay:9025915002855502
NSR:Quay:66572,159166,MOR:Quay:9025915073795001
NSR:Quay:66572,159166,MOR:Quay:9025915073795099
NSR:Quay:66576,159168,MOR:Quay:9025915043523099
NSR:Quay:66576,159168,MOR:Quay:9025915043523001
NSR:Quay:66577,159169,MOR:Quay:9025915043607302
NSR:Quay:66577,159169,MOR:Quay:9025915043607399
NSR:Quay:66589,159172,MOR:Quay:9025915057531999
NSR:Quay:66589,159172,MOR:Quay:9025915057531902
NSR:Quay:66590,159173,MOR:Quay:9025915057525301
NSR:Quay:66590,159173,MOR:Quay:9025915057525399
NSR:Quay:66595,159179,MOR:Quay:9025915043523299
NSR:Quay:66595,159179,MOR:Quay:9025915043523201
NSR:Quay:66596,159180,MOR:Quay:9025915043607402
NSR:Quay:66596,159180,MOR:Quay:9025915043607499
NSR:Quay:66606,159185,MOR:Quay:9025915004010399
NSR:Quay:66606,159185,MOR:Quay:9025915004010301
NSR:Quay:66609,159187,MOR:Quay:9025915020809199
NSR:Quay:66609,159187,MOR:Quay:9025915020809102
NSR:Quay:66610,159188,MOR:Quay:9025915020201301
NSR:Quay:66610,159188,MOR:Quay:9025915020201399
NSR:Quay:66614,159190,MOR:Quay:9025915063861602
NSR:Quay:66614,159190,MOR:Quay:9025915063861699
NSR:Quay:66615,159191,MOR:Quay:9025915063515699
NSR:Quay:66615,159191,MOR:Quay:9025915063515601
NSR:Quay:66620,159193,MOR:Quay:9025915054579599
NSR:Quay:66620,159193,MOR:Quay:9025915054579501
NSR:Quay:66624,159195,MOR:Quay:9025915066682299
NSR:Quay:66624,159195,MOR:Quay:9025915066682201
NSR:Quay:66626,159198,MOR:Quay:9025915054569999
NSR:Quay:66626,159198,MOR:Quay:9025915054569901
NSR:Quay:66632,159200,MOR:Quay:9025915039854599
NSR:Quay:66632,159200,MOR:Quay:9025915039854502
NSR:Quay:66633,159204,MOR:Quay:9025915039460099
NSR:Quay:66633,159204,MOR:Quay:9025915039460001
NSR:Quay:66636,159203,MOR:Quay:9025915039553299
NSR:Quay:66637,159205,MOR:Quay:9025915039553399
NSR:Quay:66640,159207,MOR:Quay:9025915076903501
NSR:Quay:66640,159207,MOR:Quay:9025915076903599
NSR:Quay:66645,159210,MOR:Quay:9025915057532602
NSR:Quay:66645,159210,MOR:Quay:9025915057532699
NSR:Quay:66649,159211,MOR:Quay:9025915025294301
NSR:Quay:66649,159211,MOR:Quay:9025915025294399
NSR:Quay:66646,159212,MOR:Quay:9025915057525401
NSR:Quay:66646,159212,MOR:Quay:9025915057525499
NSR:Quay:66648,159213,MOR:Quay:9025915025856602
NSR:Quay:66648,159213,MOR:Quay:9025915025856699
NSR:Quay:66654,159215,MOR:Quay:9025915051581099
NSR:Quay:66654,159215,MOR:Quay:9025915051581001
NSR:Quay:66655,159216,MOR:Quay:9025915051603702
NSR:Quay:66655,159216,MOR:Quay:9025915051603799
NSR:Quay:66659,159218,MOR:Quay:9025915025294501
NSR:Quay:66659,159218,MOR:Quay:9025915025294599
NSR:Quay:66660,159219,MOR:Quay:9025915025856799
NSR:Quay:66660,159219,MOR:Quay:9025915025856702
NSR:Quay:66667,159222,MOR:Quay:9025915066862799
NSR:Quay:66667,159222,MOR:Quay:9025915066862701
NSR:Quay:66663,159223,MOR:Quay:9025915005722899
NSR:Quay:66663,159223,MOR:Quay:9025915005722801
NSR:Quay:66664,159224,MOR:Quay:9025915005726602
NSR:Quay:66664,159224,MOR:Quay:9025915005726699
NSR:Quay:66682,159234,MOR:Quay:9025915034847101
NSR:Quay:66682,159234,MOR:Quay:9025915034847199
NSR:Quay:66691,159238,MOR:Quay:9025915020812599
NSR:Quay:66691,159238,MOR:Quay:9025915020812502
NSR:Quay:66692,159239,MOR:Quay:9025915020210299
NSR:Quay:66692,159239,MOR:Quay:9025915020210201
NSR:Quay:66695,159241,MOR:Quay:9025915020273501
NSR:Quay:66695,159241,MOR:Quay:9025915020273599
NSR:Quay:66708,159249,MOR:Quay:9025915004831299
NSR:Quay:66708,159249,MOR:Quay:9025915004831202
NSR:Quay:66709,159250,MOR:Quay:9025915004023599
NSR:Quay:66709,159250,MOR:Quay:9025915004023501
NSR:Quay:66563,159252,MOR:Quay:9025915060862902
NSR:Quay:66563,159252,MOR:Quay:9025915060862999
NSR:Quay:66564,159253,MOR:Quay:9025915060632499
NSR:Quay:66564,159253,MOR:Quay:9025915060632401
NSR:Quay:66571,159257,MOR:Quay:9025915054569599
NSR:Quay:66571,159257,MOR:Quay:9025915054569501
NSR:Quay:66570,159258,MOR:Quay:9025915054583599
NSR:Quay:66570,159258,MOR:Quay:9025915054583502
NSR:Quay:66574,159260,MOR:Quay:9025915004011401
NSR:Quay:66574,159260,MOR:Quay:9025915004011499
NSR:Quay:66575,159261,MOR:Quay:9025915004823299
NSR:Quay:66575,159261,MOR:Quay:9025915004823203
NSR:Quay:66579,159263,MOR:Quay:9025915004832699
NSR:Quay:66579,159263,MOR:Quay:9025915004832601
NSR:Quay:66582,159265,MOR:Quay:9025915004011302
NSR:Quay:66582,159265,MOR:Quay:9025915004011399
NSR:Quay:66584,159266,MOR:Quay:9025915004823199
NSR:Quay:66584,159266,MOR:Quay:9025915004823102
NSR:Quay:66588,159268,MOR:Quay:9025915067627501
NSR:Quay:66588,159268,MOR:Quay:9025915067627599
NSR:Quay:66593,3410512,MOR:Quay:9025915025270999
NSR:Quay:66593,3410512,MOR:Quay:9025915025270901
NSR:Quay:66594,3410513,MOR:Quay:9025915025851699
NSR:Quay:66594,3410513,MOR:Quay:9025915025851604
NSR:Quay:66607,159279,MOR:Quay:9025915016122602
NSR:Quay:66607,159279,MOR:Quay:9025915016122699
NSR:Quay:66608,159280,MOR:Quay:9025915016115701
NSR:Quay:66608,159280,MOR:Quay:9025915016115799
NSR:Quay:66622,159286,MOR:Quay:9025915060550899
NSR:Quay:66623,159290,MOR:Quay:9025915060640899
NSR:Quay:66623,159290,MOR:Quay:9025915060640801
NSR:Quay:66627,159293,MOR:Quay:9025915054572299
NSR:Quay:66627,159293,MOR:Quay:9025915054572201
NSR:Quay:66635,159298,MOR:Quay:9025915054575799
NSR:Quay:66635,159298,MOR:Quay:9025915054575701
NSR:Quay:66639,159300,MOR:Quay:9025915002506001
NSR:Quay:66639,159300,MOR:Quay:9025915002506099
NSR:Quay:66641,159302,MOR:Quay:9025915035423499
NSR:Quay:66641,159302,MOR:Quay:9025915035423401
NSR:Quay:66642,159303,MOR:Quay:9025915035849899
NSR:Quay:66642,159303,MOR:Quay:9025915035849802
NSR:Quay:66656,159310,MOR:Quay:9025915020204699
NSR:Quay:66656,159310,MOR:Quay:9025915020204601
NSR:Quay:66657,159311,MOR:Quay:9025915020811102
NSR:Quay:66657,159311,MOR:Quay:9025915020811199
NSR:Quay:66661,159313,MOR:Quay:9025915004003301
NSR:Quay:66661,159313,MOR:Quay:9025915004003399
NSR:Quay:66662,159315,MOR:Quay:9025915004821299
NSR:Quay:66662,159315,MOR:Quay:9025915004821202
NSR:Quay:66666,159317,MOR:Quay:9025915004038199
NSR:Quay:66666,159317,MOR:Quay:9025915004038101
NSR:Quay:66670,159321,MOR:Quay:9025915035418699
NSR:Quay:66670,159321,MOR:Quay:9025915035418601
NSR:Quay:66668,159320,MOR:Quay:9025915004002201
NSR:Quay:66668,159320,MOR:Quay:9025915004002299
NSR:Quay:66671,159322,MOR:Quay:9025915035846599
NSR:Quay:66671,159322,MOR:Quay:9025915035846502
NSR:Quay:66673,159324,MOR:Quay:9025915035418702
NSR:Quay:66673,159324,MOR:Quay:9025915035418799
NSR:Quay:66675,159325,MOR:Quay:9025915035846699
NSR:Quay:66675,159325,MOR:Quay:9025915035846602
NSR:Quay:66678,159327,MOR:Quay:9025915035302601
NSR:Quay:66678,159327,MOR:Quay:9025915035302699
NSR:Quay:66679,159328,MOR:Quay:9025915035842699
NSR:Quay:66679,159328,MOR:Quay:9025915035842602
NSR:Quay:66681,159330,MOR:Quay:9025915060550999
NSR:Quay:66684,159332,MOR:Quay:9025915066554199
NSR:Quay:66687,159333,MOR:Quay:9025915066656099
NSR:Quay:66687,159333,MOR:Quay:9025915066656001
NSR:Quay:66689,159335,MOR:Quay:9025915014127599
NSR:Quay:66689,159335,MOR:Quay:9025915014127501
NSR:Quay:66690,159336,MOR:Quay:9025915014802102
NSR:Quay:66690,159336,MOR:Quay:9025915014802199
NSR:Quay:66694,159338,MOR:Quay:9025915066616699
NSR:Quay:66694,159338,MOR:Quay:9025915066616601
NSR:Quay:66697,159340,MOR:Quay:9025915060640101
NSR:Quay:66697,159340,MOR:Quay:9025915060640199
NSR:Quay:66699,159342,MOR:Quay:9025915071645401
NSR:Quay:66699,159342,MOR:Quay:9025915071645499
NSR:Quay:66700,159343,MOR:Quay:9025915071642599
NSR:Quay:66700,159343,MOR:Quay:9025915071642501
NSR:Quay:66713,159356,MOR:Quay:9025915066618901
NSR:Quay:66713,159356,MOR:Quay:9025915066618999
NSR:Quay:66717,159358,MOR:Quay:9025915067628001
NSR:Quay:66717,159358,MOR:Quay:9025915067628099
NSR:Quay:66720,159360,MOR:Quay:9025915004018601
NSR:Quay:66720,159360,MOR:Quay:9025915004018699
NSR:Quay:66723,159362,MOR:Quay:9025915005730199
NSR:Quay:66723,159362,MOR:Quay:9025915005730101
NSR:Quay:66726,159364,MOR:Quay:9025915004014601
NSR:Quay:66726,159364,MOR:Quay:9025915004014699
NSR:Quay:66728,159365,MOR:Quay:9025915004826399
NSR:Quay:66728,159365,MOR:Quay:9025915004826302
NSR:Quay:66731,159367,MOR:Quay:9025915002715599
NSR:Quay:66731,159367,MOR:Quay:9025915002715501
NSR:Quay:66734,159369,MOR:Quay:9025915066836699
NSR:Quay:66734,159369,MOR:Quay:9025915066836601
NSR:Quay:66739,159371,MOR:Quay:9025915026298699
NSR:Quay:66739,159371,MOR:Quay:9025915026298601
NSR:Quay:66740,159373,MOR:Quay:9025915026301102
NSR:Quay:66740,159373,MOR:Quay:9025915026301199
NSR:Quay:66750,159379,MOR:Quay:9025915043603399
NSR:Quay:66750,159379,MOR:Quay:9025915043603301
NSR:Quay:66752,159381,MOR:Quay:9025915043604799
NSR:Quay:66752,159381,MOR:Quay:9025915043604701
NSR:Quay:66756,159383,MOR:Quay:9025915035848799
NSR:Quay:66756,159383,MOR:Quay:9025915035848702
NSR:Quay:66757,159384,MOR:Quay:9025915035422001
NSR:Quay:66757,159384,MOR:Quay:9025915035422099
NSR:Quay:66761,159386,MOR:Quay:9025915035422101
NSR:Quay:66761,159386,MOR:Quay:9025915035422199
NSR:Quay:66763,159387,MOR:Quay:9025915035848802
NSR:Quay:66763,159387,MOR:Quay:9025915035848899
NSR:Quay:66770,159392,MOR:Quay:9025915002740599
NSR:Quay:66770,159392,MOR:Quay:9025915002740501
NSR:Quay:66765,159390,MOR:Quay:9025915035844899
NSR:Quay:66765,159390,MOR:Quay:9025915035844802
NSR:Quay:66766,159391,MOR:Quay:9025915035305501
NSR:Quay:66766,159391,MOR:Quay:9025915035305599
NSR:Quay:66771,159393,MOR:Quay:9025915002862702
NSR:Quay:66771,159393,MOR:Quay:9025915002862799
NSR:Quay:66775,159395,MOR:Quay:9025915051601699
NSR:Quay:66775,159395,MOR:Quay:9025915051601602
NSR:Quay:66776,159397,MOR:Quay:9025915051561401
NSR:Quay:66776,159397,MOR:Quay:9025915051561499
NSR:Quay:66781,159399,MOR:Quay:9025915051550599
NSR:Quay:66783,159401,MOR:Quay:9025915026299101
NSR:Quay:66783,159401,MOR:Quay:9025915026299199
NSR:Quay:66787,159403,MOR:Quay:9025915026301699
NSR:Quay:66787,159403,MOR:Quay:9025915026301602
NSR:Quay:66790,159405,MOR:Quay:9025915026302299
NSR:Quay:66790,159405,MOR:Quay:9025915026302203
NSR:Quay:66792,159407,MOR:Quay:9025915054574899
NSR:Quay:66792,159407,MOR:Quay:9025915054574801
NSR:Quay:66798,159410,MOR:Quay:9025915028812302
NSR:Quay:66798,159410,MOR:Quay:9025915028812399
NSR:Quay:66795,159413,MOR:Quay:9025915028267199
NSR:Quay:66795,159413,MOR:Quay:9025915028267101
NSR:Quay:66797,159412,MOR:Quay:9025915028817199
NSR:Quay:66797,159412,MOR:Quay:9025915028817103
NSR:Quay:66803,159414,MOR:Quay:9025915048619601
NSR:Quay:66803,159414,MOR:Quay:9025915048619699
NSR:Quay:66804,159415,MOR:Quay:9025915048630101
NSR:Quay:66804,159415,MOR:Quay:9025915048630199
NSR:Quay:66815,159422,MOR:Quay:9025915032041601
NSR:Quay:66815,159422,MOR:Quay:9025915032041699
NSR:Quay:66820,3582475,MOR:Quay:9025915066861299
NSR:Quay:66820,3582475,MOR:Quay:9025915066861201
NSR:Quay:66821,3582476,MOR:Quay:9025915066552399
NSR:Quay:66823,159426,MOR:Quay:9025915043550399
NSR:Quay:66826,159428,MOR:Quay:9025915002575199
NSR:Quay:66826,159428,MOR:Quay:9025915002575101
NSR:Quay:66830,159430,MOR:Quay:9025915002858304
NSR:Quay:66830,159430,MOR:Quay:9025915002858399
NSR:Quay:66831,159432,MOR:Quay:9025915002863999
NSR:Quay:66831,159432,MOR:Quay:9025915002863903
NSR:Quay:66835,2998536,MOR:Quay:9025915002575299
NSR:Quay:66835,2998536,MOR:Quay:9025915002575201
NSR:Quay:66836,2998537,MOR:Quay:9025915002858299
NSR:Quay:66836,2998537,MOR:Quay:9025915002858202
NSR:Quay:66838,159436,MOR:Quay:9025915026891102
NSR:Quay:66838,159436,MOR:Quay:9025915026891199
NSR:Quay:66839,159437,MOR:Quay:9025915026291199
NSR:Quay:66839,159437,MOR:Quay:9025915026291101
NSR:Quay:66842,159439,MOR:Quay:9025915017102301
NSR:Quay:66842,159439,MOR:Quay:9025915017102399
NSR:Quay:66844,159440,MOR:Quay:9025915017804099
NSR:Quay:66844,159440,MOR:Quay:9025915017804002
NSR:Quay:66851,159443,MOR:Quay:9025915035303801
NSR:Quay:66851,159443,MOR:Quay:9025915035303899
NSR:Quay:66855,159450,MOR:Quay:9025915034550299
NSR:Quay:66858,159451,MOR:Quay:9025915024853799
NSR:Quay:66858,159451,MOR:Quay:9025915024853702
NSR:Quay:66859,159453,MOR:Quay:9025915024297299
NSR:Quay:66859,159453,MOR:Quay:9025915024297201
NSR:Quay:66727,159455,MOR:Quay:9025915071863201
NSR:Quay:66727,159455,MOR:Quay:9025915071863299
NSR:Quay:66729,159458,MOR:Quay:9025915020551199
NSR:Quay:66732,159459,MOR:Quay:9025915011174301
NSR:Quay:66732,159459,MOR:Quay:9025915011174399
NSR:Quay:66733,159460,MOR:Quay:9025915011809502
NSR:Quay:66733,159460,MOR:Quay:9025915011809599
NSR:Quay:66742,159463,MOR:Quay:9025915076776601
NSR:Quay:66742,159463,MOR:Quay:9025915076776699
NSR:Quay:66738,159464,MOR:Quay:9025915057632499
NSR:Quay:66738,159464,MOR:Quay:9025915057632402
NSR:Quay:66737,159465,MOR:Quay:9025915057630401
NSR:Quay:66737,159465,MOR:Quay:9025915057630499
NSR:Quay:66744,159467,MOR:Quay:9025915051573501
NSR:Quay:66744,159467,MOR:Quay:9025915051573599
NSR:Quay:66748,159469,MOR:Quay:9025915063861702
NSR:Quay:66748,159469,MOR:Quay:9025915063861799
NSR:Quay:66749,159471,MOR:Quay:9025915063515899
NSR:Quay:66749,159471,MOR:Quay:9025915063515801
NSR:Quay:66751,159472,MOR:Quay:9025915039510999
NSR:Quay:66751,159472,MOR:Quay:9025915039510901
NSR:Quay:66755,159474,MOR:Quay:9025915043605902
NSR:Quay:66755,159474,MOR:Quay:9025915043605999
NSR:Quay:66758,159477,MOR:Quay:9025915043512599
NSR:Quay:66758,159477,MOR:Quay:9025915043512501
NSR:Quay:66762,159476,MOR:Quay:9025915045315899
NSR:Quay:66764,159479,MOR:Quay:9025915066616801
NSR:Quay:66764,159479,MOR:Quay:9025915066616899
NSR:Quay:66768,159481,MOR:Quay:9025915002869399
NSR:Quay:66768,159481,MOR:Quay:9025915002869302
NSR:Quay:66769,159482,MOR:Quay:9025915002460699
NSR:Quay:66769,159482,MOR:Quay:9025915002460601
NSR:Quay:66772,3051136,MOR:Quay:9025915034324601
NSR:Quay:66772,3051136,MOR:Quay:9025915034324699
NSR:Quay:66777,159486,MOR:Quay:9025915039552599
NSR:Quay:66773,3051134,MOR:Quay:9025915034834799
NSR:Quay:66780,159489,MOR:Quay:9025915039461399
NSR:Quay:66780,159489,MOR:Quay:9025915039461301
NSR:Quay:66782,159490,MOR:Quay:9025915039550599
NSR:Quay:66786,159492,MOR:Quay:9025915005910999
NSR:Quay:66786,159492,MOR:Quay:9025915005910901
NSR:Quay:66788,3230594,MOR:Quay:9025915063639201
NSR:Quay:66788,3230594,MOR:Quay:9025915063639299
NSR:Quay:66791,159496,MOR:Quay:9025915039420401
NSR:Quay:66791,159496,MOR:Quay:9025915039420499
NSR:Quay:66799,159505,MOR:Quay:9025915015144799
NSR:Quay:66799,159505,MOR:Quay:9025915015144702
NSR:Quay:66800,159507,MOR:Quay:9025915015134699
NSR:Quay:66800,159507,MOR:Quay:9025915015134601
NSR:Quay:66811,159509,MOR:Quay:9025915004827402
NSR:Quay:66811,159509,MOR:Quay:9025915004827499
NSR:Quay:66812,159510,MOR:Quay:9025915004016699
NSR:Quay:66812,159510,MOR:Quay:9025915004016601
NSR:Quay:66813,159511,MOR:Quay:9025915004834201
NSR:Quay:66813,159511,MOR:Quay:9025915004834299
NSR:Quay:66816,159515,MOR:Quay:9025915076771001
NSR:Quay:66816,159515,MOR:Quay:9025915076771099
NSR:Quay:66822,159514,MOR:Quay:9025915043609501
NSR:Quay:66822,159514,MOR:Quay:9025915043609599
NSR:Quay:66817,159516,MOR:Quay:9025915076901001
NSR:Quay:66817,159516,MOR:Quay:9025915076901099
NSR:Quay:66825,159519,MOR:Quay:9025915035552699
NSR:Quay:66827,159520,MOR:Quay:9025915034837002
NSR:Quay:66827,159520,MOR:Quay:9025915034837099
NSR:Quay:66828,159521,MOR:Quay:9025915034309101
NSR:Quay:66828,159521,MOR:Quay:9025915034309199
NSR:Quay:66832,159523,MOR:Quay:9025915066861399
NSR:Quay:66832,159523,MOR:Quay:9025915066861302
NSR:Quay:66833,159524,MOR:Quay:9025915066552299
NSR:Quay:66843,159530,MOR:Quay:9025915043510999
NSR:Quay:66843,159530,MOR:Quay:9025915043510901
NSR:Quay:66845,159531,MOR:Quay:9025915043605599
NSR:Quay:66845,159531,MOR:Quay:9025915043605502
NSR:Quay:66850,2241111,MOR:Quay:9025915017802203
NSR:Quay:66850,2241111,MOR:Quay:9025915017802299
NSR:Quay:66854,2241108,MOR:Quay:9025915017801599
NSR:Quay:66854,2241108,MOR:Quay:9025915017801501
NSR:Quay:66856,159539,MOR:Quay:9025915017802702
NSR:Quay:66856,159539,MOR:Quay:9025915017802799
NSR:Quay:66857,159540,MOR:Quay:9025915017101101
NSR:Quay:66857,159540,MOR:Quay:9025915017101199
NSR:Quay:66862,159542,MOR:Quay:9025915017805503
NSR:Quay:66862,159542,MOR:Quay:9025915017805599
NSR:Quay:66863,159543,MOR:Quay:9025915017802602
NSR:Quay:66863,159543,MOR:Quay:9025915017802699
NSR:Quay:66864,159544,MOR:Quay:9025915017101001
NSR:Quay:66864,159544,MOR:Quay:9025915017101099
NSR:Quay:66867,159546,MOR:Quay:9025915017805603
NSR:Quay:66867,159546,MOR:Quay:9025915017805699
NSR:Quay:66868,159547,MOR:Quay:9025915017802899
NSR:Quay:66868,159547,MOR:Quay:9025915017802804
NSR:Quay:66872,159549,MOR:Quay:9025915004550599
NSR:Quay:66873,159550,MOR:Quay:9025915004022699
NSR:Quay:66873,159550,MOR:Quay:9025915004022601
NSR:Quay:66877,159552,MOR:Quay:9025915043525599
NSR:Quay:66877,159552,MOR:Quay:9025915043525501
NSR:Quay:66880,2241112,MOR:Quay:9025915017802099
NSR:Quay:66880,2241112,MOR:Quay:9025915017802001
NSR:Quay:66871,159560,MOR:Quay:9025915066862499
NSR:Quay:66871,159560,MOR:Quay:9025915066862401
NSR:Quay:66874,2592161,MOR:Quay:9025915063865501
NSR:Quay:66874,2592161,MOR:Quay:9025915063865599
NSR:Quay:66878,2592162,MOR:Quay:9025915063865699
NSR:Quay:66879,159566,MOR:Quay:9025915066862899
NSR:Quay:66879,159566,MOR:Quay:9025915066862801
NSR:Quay:66903,159579,MOR:Quay:9025915020272699
NSR:Quay:66903,159579,MOR:Quay:9025915020272601
NSR:Quay:66904,159581,MOR:Quay:9025915020820099
NSR:Quay:66904,159581,MOR:Quay:9025915020820002
NSR:Quay:66913,159586,MOR:Quay:9025915057531702
NSR:Quay:66913,159586,MOR:Quay:9025915057531799
NSR:Quay:66914,159589,MOR:Quay:9025915057528001
NSR:Quay:66914,159589,MOR:Quay:9025915057528099
NSR:Quay:66917,159590,MOR:Quay:9025915039501501
NSR:Quay:66917,159590,MOR:Quay:9025915039501599
NSR:Quay:66926,159596,MOR:Quay:9025915011806799
NSR:Quay:66926,159596,MOR:Quay:9025915011806702
NSR:Quay:66928,159597,MOR:Quay:9025915011165699
NSR:Quay:66928,159597,MOR:Quay:9025915011165601
NSR:Quay:66932,159599,MOR:Quay:9025915015127199
NSR:Quay:66932,159599,MOR:Quay:9025915015127101
NSR:Quay:66942,159608,MOR:Quay:9025915067682301
NSR:Quay:66942,159608,MOR:Quay:9025915067682399
NSR:Quay:66943,159607,MOR:Quay:9025915054578701
NSR:Quay:66943,159607,MOR:Quay:9025915054578799
NSR:Quay:66947,159610,MOR:Quay:9025915034837101
NSR:Quay:66947,159610,MOR:Quay:9025915034837199
NSR:Quay:66948,159611,MOR:Quay:9025915034309299
NSR:Quay:66948,159611,MOR:Quay:9025915034309202
NSR:Quay:66953,159613,MOR:Quay:9025915039450099
NSR:Quay:66953,159613,MOR:Quay:9025915039450001
NSR:Quay:66960,159618,MOR:Quay:9025915054575599
NSR:Quay:66960,159618,MOR:Quay:9025915054575501
NSR:Quay:66967,159623,MOR:Quay:9025915011175199
NSR:Quay:66967,159623,MOR:Quay:9025915011175101
NSR:Quay:66971,159627,MOR:Quay:9025915039462001
NSR:Quay:66971,159627,MOR:Quay:9025915039462099
NSR:Quay:66982,159630,MOR:Quay:9025915034836699
NSR:Quay:66982,159630,MOR:Quay:9025915034836601
NSR:Quay:66980,159631,MOR:Quay:9025915039857201
NSR:Quay:66980,159631,MOR:Quay:9025915039857299
NSR:Quay:66983,159632,MOR:Quay:9025915034308904
NSR:Quay:66983,159632,MOR:Quay:9025915034308999
NSR:Quay:66987,159634,MOR:Quay:9025915034846201
NSR:Quay:66987,159634,MOR:Quay:9025915034846299
NSR:Quay:66988,159635,MOR:Quay:9025915034836799
NSR:Quay:66988,159635,MOR:Quay:9025915034836702
NSR:Quay:66991,159637,MOR:Quay:9025915076774199
NSR:Quay:66991,159637,MOR:Quay:9025915076774101
NSR:Quay:66994,159639,MOR:Quay:9025915054860299
NSR:Quay:66994,159639,MOR:Quay:9025915054860201
NSR:Quay:66996,3582481,MOR:Quay:9025915004801601
NSR:Quay:66996,3582481,MOR:Quay:9025915004801699
NSR:Quay:66882,159647,MOR:Quay:9025915005722301
NSR:Quay:66882,159647,MOR:Quay:9025915005722399
NSR:Quay:66883,159648,MOR:Quay:9025915005726499
NSR:Quay:66883,159648,MOR:Quay:9025915005726402
NSR:Quay:66898,159656,MOR:Quay:9025915048800099
NSR:Quay:66898,159656,MOR:Quay:9025915048800001
NSR:Quay:66895,159657,MOR:Quay:9025915048605899
NSR:Quay:66895,159657,MOR:Quay:9025915048605801
NSR:Quay:66896,159658,MOR:Quay:9025915048616999
NSR:Quay:66896,159658,MOR:Quay:9025915048616902
NSR:Quay:66905,159662,MOR:Quay:9025915048614302
NSR:Quay:66905,159662,MOR:Quay:9025915048614399
NSR:Quay:66906,159663,MOR:Quay:9025915048581499
NSR:Quay:66906,159663,MOR:Quay:9025915048581401
NSR:Quay:66916,159666,MOR:Quay:9025915054578401
NSR:Quay:66916,159666,MOR:Quay:9025915054578499
NSR:Quay:66911,159667,MOR:Quay:9025915054567499
NSR:Quay:66911,159667,MOR:Quay:9025915054567401
NSR:Quay:66912,159669,MOR:Quay:9025915054583199
NSR:Quay:66912,159669,MOR:Quay:9025915054583102
NSR:Quay:66918,159670,MOR:Quay:9025915054577299
NSR:Quay:66918,159670,MOR:Quay:9025915054577201
NSR:Quay:66920,159672,MOR:Quay:9025915016121702
NSR:Quay:66920,159672,MOR:Quay:9025915016121799
NSR:Quay:66922,159673,MOR:Quay:9025915016112101
NSR:Quay:66922,159673,MOR:Quay:9025915016112199
NSR:Quay:66930,159676,MOR:Quay:9025915004011601
NSR:Quay:66930,159676,MOR:Quay:9025915004011699
NSR:Quay:66924,159677,MOR:Quay:9025915016121802
