135284,NSR:Quay:100115,2,3,NSR:PlaceEquipment:42012,NSR:PlaceEquipment:42012,2,1,NSR:ShelterEquipment:22876,NSR:ShelterEquipment:22876,1,3
113032,NSR:Quay:69685,2,3,NSR:PlaceEquipment:11566,NSR:PlaceEquipment:11566,3,1,NSR:ShelterEquipment:2028,NSR:ShelterEquipment:2028,2,1
132697,NSR:Quay:64707,2,3,NSR:PlaceEquipment:9595,NSR:PlaceEquipment:9595,1,2,NSR:ShelterEquipment:1121,NSR:ShelterEquipment:1121,4,3
113764,NSR:Quay:13202,2,3,NSR:PlaceEquipment:375,NSR:PlaceEquipment:375,1,2,NSR:ShelterEquipment:23,NSR:ShelterEquipment:23,2,1
131996,NSR:Quay:18353,2,3,NSR:PlaceEquipment:3720,NSR:PlaceEquipment:3720,1,3,NSR:GeneralSign:3894,NSR:GeneralSign:3894,3,2
131996,NSR:Quay:18353,2,3,NSR:PlaceEquipment:3720,NSR:PlaceEquipment:3720,1,3,NSR:ShelterEquipment:176,NSR:ShelterEquipment:176,3,2
129969,NSR:Quay:19072,2,3,NSR:PlaceEquipment:5480,NSR:PlaceEquipment:5480,6,5,NSR:GeneralSign:6230,NSR:GeneralSign:6230,6,3
113863,NSR:Quay:59749,2,3,NSR:PlaceEquipment:8389,NSR:PlaceEquipment:8389,3,2,NSR:GeneralSign:10440,NSR:GeneralSign:10440,2,1
113863,NSR:Quay:59749,2,3,NSR:PlaceEquipment:8389,NSR:PlaceEquipment:8389,3,2,NSR:ShelterEquipment:778,NSR:ShelterEquipment:778,1,3
129969,NSR:Quay:19072,2,3,NSR:PlaceEquipment:5480,NSR:PlaceEquipment:5480,6,5,NSR:GeneralSign:6232,NSR:GeneralSign:6232,2,4
126233,NSR:Quay:69001,2,3,NSR:PlaceEquipment:41134,NSR:PlaceEquipment:41134,2,1,NSR:ShelterEquipment:22597,NSR:ShelterEquipment:22597,2,3
126233,NSR:Quay:69001,2,3,NSR:PlaceEquipment:41134,NSR:PlaceEquipment:41134,2,1,NSR:WaitingRoomEquipment:24204,NSR:WaitingRoomEquipment:24204,1,2
126233,NSR:Quay:69001,2,3,NSR:PlaceEquipment:41134,NSR:PlaceEquipment:41134,2,1,NSR:GeneralSign:41095,NSR:GeneralSign:41095,3,2
126232,NSR:Quay:69004,2,3,NSR:PlaceEquipment:41133,NSR:PlaceEquipment:41133,3,2,NSR:ShelterEquipment:22596,NSR:ShelterEquipment:22596,1,3
126232,NSR:Quay:69004,2,3,NSR:PlaceEquipment:41133,NSR:PlaceEquipment:41133,3,2,NSR:WaitingRoomEquipment:24203,NSR:WaitingRoomEquipment:24203,1,2
126232,NSR:Quay:69004,2,3,NSR:PlaceEquipment:41133,NSR:PlaceEquipment:41133,3,2,NSR:GeneralSign:41094,NSR:GeneralSign:41094,2,1
126221,NSR:Quay:69009,2,3,NSR:PlaceEquipment:41132,NSR:PlaceEquipment:41132,3,2,NSR:ShelterEquipment:22595,NSR:ShelterEquipment:22595,2,3
126221,NSR:Quay:69009,2,3,NSR:PlaceEquipment:41132,NSR:PlaceEquipment:41132,3,2,NSR:WaitingRoomEquipment:24202,NSR:WaitingRoomEquipment:24202,2,3
126221,NSR:Quay:69009,2,3,NSR:PlaceEquipment:41132,NSR:PlaceEquipment:41132,3,2,NSR:GeneralSign:41092,NSR:GeneralSign:41092,3,2
126221,NSR:Quay:69009,2,3,NSR:PlaceEquipment:41132,NSR:PlaceEquipment:41132,3,2,NSR:GeneralSign:41093,NSR:GeneralSign:41093,2,1
126220,NSR:Quay:69007,2,3,NSR:PlaceEquipment:41131,NSR:PlaceEquipment:41131,2,3,NSR:GeneralSign:41091,NSR:GeneralSign:41091,2,1
